Price,Bathrooms,Bedrooms,ParkingSlots,SquareMeters,GpsLongitude,GpsLatitude,Municipio,Estado
1800000,4,3,1,90.00,-93.128302,16.770644,Tuxtla Gutiérrez,Chiapas
7500000,2,3,4,400.00,-93.122498,16.769025,Tuxtla Gutiérrez,Chiapas
1186440,1,2,1,91.00,-93.165939,16.71203,Tuxtla Gutiérrez,Chiapas
2150000,4,3,2,126.00,-93.190305,16.76856,Tuxtla Gutiérrez,Chiapas
3300000,3,3,2,126.00,-93.1361766,16.760371,Tuxtla Gutiérrez,Chiapas
6800000,4,4,4,384.00,-93.1205631,16.7297700047733,Tuxtla Gutiérrez,Chiapas
3200000,3,3,2,135.00,-93.121936,16.727946,Tuxtla Gutiérrez,Chiapas
3300000,3,3,1,300.00,-93.0883302999999,16.7515461047799,Tuxtla Gutiérrez,Chiapas
1995000,3,3,2,120.00,-93.1133751,16.7731813,Tuxtla Gutiérrez,Chiapas
3600000,3,3,2,136.00,-93.1324664,16.7707267,Tuxtla Gutiérrez,Chiapas
2450000,3,3,2,120.00,-93.1610137,16.7679141,Tuxtla Gutiérrez,Chiapas
1650000,3,3,1,140.00,-93.081058,16.731011,Tuxtla Gutiérrez,Chiapas
2120000,3,3,3,264.00,-93.185568,16.765124,Tuxtla Gutiérrez,Chiapas
6000000,3,4,3,1650.00,-93.1512907890977,17.8688408316518,Reforma,Chiapas
3300000,3,3,2,126.00,-93.1361766,16.760371,Tuxtla Gutiérrez,Chiapas
2990000,3,3,2,105.00,-93.1421448,16.7694404,Tuxtla Gutiérrez,Chiapas
1500000,2,3,1,90.00,-93.1431238,16.7521035,Tuxtla Gutiérrez,Chiapas
2000000,3,2,1,166.00,-90.5001274018535,19.8436646394129,Campeche,Campeche
1600000,2,3,1,276.00,-90.5219197680881,19.8424615602159,Campeche,Campeche
4000000,4,3,2,160.00,-91.7737713,18.6525789,Ciudad del Carmen,Campeche
2200000,2,2,1,99.00,-91.768274,18.645363,Ciudad del Carmen,Campeche
1980000,3,3,2,160.00,-91.773467,18.655674,Ciudad del Carmen,Campeche
3600000,3,3,2,210.00,-91.75073,18.663927,Ciudad del Carmen,Campeche
2850000,2,3,2,275.00,-91.766609,18.657469,Ciudad del Carmen,Campeche
700000,1,2,1,60.00,-91.768274,18.652363,Ciudad del Carmen,Campeche
6000000,3,3,2,430.00,-91.835274,18.654363,Ciudad del Carmen,Campeche
4000000,4,3,2,250.00,-89.6092816986114,21.0359610672532,Merida,Yucatán
2755000,4,3,4,378.00,-89.522756,21.045084,Merida,Yucatán
2550000,4,3,2,261.00,-89.5652383826633,21.0295251194179,Merida,Yucatán
4357000,4,3,3,589.00,-89.6134272,21.0625609,Merida,Yucatán
3420000,4,3,2,473.00,-89.550564,21.042903,Merida,Yucatán
1953000,4,3,4,534.00,-89.5077794,21.0694365,Conkal Municipality,Yucatán
625000,2,2,2,130.00,-89.690518,20.975805,Merida,Yucatán
2650000,2,3,2,405.00,-89.517325,21.081404,Conkal Municipality,Yucatán
1794995,2,2,2,83.00,-89.624994,21.026066,Merida,Yucatán
2750000,4,3,2,290.00,-89.61343,21.0625443061158,Merida,Yucatán
2548772,2,2,2,99.00,-89.597914,21.073526,Merida,Yucatán
1800000,1,4,2,227.00,-89.578758,21.012918,Merida,Yucatán
3499000,4,3,2,515.00,-89.614922,21.062711,Merida,Yucatán
20000000,4,4,4,1852.00,-89.6144930558197,21.0230729886671,Merida,Yucatán
2400000,3,3,3,198.00,-89.636221,21.058879,Merida,Yucatán
3850000,4,4,2,314.00,-89.61343,21.0625443061158,Merida,Yucatán
1750000,2,2,2,155.00,-89.568743,20.992806,Merida,Yucatán
3326550,2,2,2,154.00,-89.609419,21.061752,Merida,Yucatán
2250000,4,4,3,480.00,-89.54455905,21.0951493561262,Conkal Municipality,Yucatán
2200000,4,3,4,480.00,-89.565443,21.087427,Merida,Yucatán
2390000,2,2,2,134.00,-89.634309,20.990104,Merida,Yucatán
2326600,2,2,2,154.00,-89.573278,21.078087,Merida,Yucatán
830000,1,2,2,160.00,-89.653624,21.070311,Merida,Yucatán
2249000,3,3,2,420.00,-89.516927,21.075083,Conkal Municipality,Yucatán
1425000,2,2,2,161.00,-89.629015,21.019909,Merida,Yucatán
1490000,3,2,2,138.00,-89.6653085,21.0550875,Merida,Yucatán
1975000,3,3,3,419.00,-89.669601,21.047092,Merida,Yucatán
1980000,4,3,2,323.00,-89.5193792,21.0751349061198,Conkal Municipality,Yucatán
1965000,4,3,1,324.00,-89.560867,21.045734,Merida,Yucatán
3875000,4,3,4,354.00,-89.5403034,21.0305495,Merida,Yucatán
5950000,3,3,3,450.00,-89.6111733,21.0636514,Merida,Yucatán
750000,2,2,2,128.00,-89.5986961693116,20.9803770241094,Merida,Yucatán
3950000,4,3,4,500.00,-89.5723503,21.0318528,Merida,Yucatán
1535000,2,3,2,288.00,-89.526793,21.075342,Conkal Municipality,Yucatán
1745000,3,3,2,313.00,-89.5189319158691,21.0747087549926,Conkal Municipality,Yucatán
1995000,2,2,2,310.00,-89.540282,21.062284,Conkal Municipality,Yucatán
2350000,4,3,3,400.00,-89.6605630535987,21.0545623250103,Merida,Yucatán
1950000,4,4,2,263.00,-89.66097,21.071285,Merida,Yucatán
1359000,2,3,2,176.00,-89.6781341,21.0482174061112,Merida,Yucatán
5600000,4,3,3,401.00,-89.5929165,21.0378153,Merida,Yucatán
9500000,4,4,2,525.00,-89.602562,21.055823,Merida,Yucatán
1645000,2,2,2,117.00,-89.624142,21.064238,Merida,Yucatán
4800000,3,3,2,145.00,-89.612569,21.020486,Merida,Yucatán
5500000,4,4,4,900.00,-89.676375,21.123713,Merida,Yucatán
2320000,3,3,1,500.00,-89.52442,21.070267,Conkal Municipality,Yucatán
1428000,3,2,4,254.00,-89.5194469,21.0765508061202,Conkal Municipality,Yucatán
680000,3,3,1,90.00,-86.8973204,21.1596727,Benito Juárez,Quintana Roo
2600000,2,3,2,207.00,-87.056437,20.679275,Solidaridad,Quintana Roo
4900000,3,3,2,180.00,-86.8618362,21.101198,Benito Juárez,Quintana Roo
2200000,3,3,1,130.00,-86.86452,21.13964,Benito Juárez,Quintana Roo
960000,2,2,2,76.00,-86.886902283606,21.1356485640127,Benito Juárez,Quintana Roo
8250000,3,3,3,280.00,-86.846515,21.116901,Benito Juárez,Quintana Roo
2250000,2,3,2,155.00,-87.0701372,20.6318507,Solidaridad,Quintana Roo
8900000,4,4,2,401.00,-86.847073,21.054069,Benito Juárez,Quintana Roo
1900000,1,4,2,140.00,-86.903423,20.862806,Benito Juárez,Quintana Roo
5590000,4,4,2,180.00,-86.8617948,21.1014331,Benito Juárez,Quintana Roo
6900000,4,4,3,450.00,-86.840679,21.100631,Benito Juárez,Quintana Roo
3750000,3,3,2,171.00,-86.83268395,21.1327574561381,Benito Juárez,Quintana Roo
8400000,3,3,3,370.00,-86.856649,21.062952,Benito Juárez,Quintana Roo
1522000,2,3,2,158.00,-86.88270145,21.1132837561319,Benito Juárez,Quintana Roo
745000,1,2,1,59.00,-86.89862,21.184998,Benito Juárez,Quintana Roo
895000,2,2,1,90.00,-100.1612748,25.7540147,Apodaca,Nuevo León
11300000,4,3,2,800.00,-100.3792848,25.715673907648,Monterrey,Nuevo León
16000000,4,4,4,366.00,-99.265605,19.416969,Huixquilucan,Estado de México
4563281,2,2,1,66.00,-99.1891843,19.3795568,Benito Juarez,Ciudad de México
3500000,1,1,2,69.00,-99.281053,19.364558,Cuajimalpa,Ciudad de México
9450000,4,3,3,191.00,-99.24829,19.3368437,Álvaro Obregón,Ciudad de México
3977600,2,3,1,97.00,-99.1707815,19.4446291,Miguel Hidalgo,Ciudad de México
8140000,4,3,2,148.00,-99.2879118264587,19.3975729436234,Huixquilucan,Estado de México
7750000,3,3,3,200.00,-99.3001335,19.5404973056361,Atizapán de Zaragoza,Estado de México
1827000,1,2,1,65.00,-99.0939792944427,19.5023280281627,Gustavo A. Madero,Ciudad de México
4800000,3,2,1,117.00,-99.1599126,19.3912483,Benito Juarez,Ciudad de México
10254680,2,3,2,131.00,-99.1870300245111,19.3734512055841,Benito Juarez,Ciudad de México
6752000,3,3,2,154.00,-99.210281,19.349407,Álvaro Obregón,Ciudad de México
6200000,3,3,3,128.00,-99.285876,19.356781,Cuajimalpa,Ciudad de México
3581234,2,3,1,88.00,-99.1806481,19.4580286,Miguel Hidalgo,Ciudad de México
9300000,3,2,2,122.00,-99.1705284,19.4092073,Cuauhtémoc,Ciudad de México
1179595,1,2,1,51.00,-99.0615575,19.4211261055989,Venustiano Carranza,Ciudad de México
6580000,3,3,2,233.00,-99.1675875,19.4595894,Azcapotzalco,Ciudad de México
5466350,3,3,3,116.00,-99.243386,19.338749,Álvaro Obregón,Ciudad de México
5940000,2,2,2,90.00,-99.1670404,19.4111637,Cuauhtémoc,Ciudad de México
18500000,3,3,4,541.00,-99.181586,19.354671,Álvaro Obregón,Ciudad de México
10300000,3,3,4,280.00,-99.2908428153443,19.3881959,Huixquilucan,Estado de México
5800000,2,2,2,105.00,-99.163843,19.3652872,Benito Juarez,Ciudad de México
6870000,3,3,2,105.00,-99.1670404,19.4111637,Cuauhtémoc,Ciudad de México
8415000,4,3,3,153.00,-99.2880674033992,19.3976134229473,Huixquilucan,Estado de México
2500000,1,2,1,60.00,-99.1921586,19.3874515,Álvaro Obregón,Ciudad de México
2800000,2,3,3,118.00,-99.158243,19.318771,Coyoacán,Ciudad de México
10000000,3,4,4,198.00,-99.1661439,19.2946806055595,Tlalpan,Ciudad de México
3450000,1,2,1,80.00,-99.1689399,19.4353976,Cuauhtémoc,Ciudad de México
2450000,1,2,1,62.00,-99.1727361460327,19.4899195339891,Azcapotzalco,Ciudad de México
5500000,4,3,2,160.00,-99.256133,19.469434,Naucalpan de Juárez,Estado de México
1900000,2,4,2,54.00,-99.051195,19.386345,Iztapalapa,Ciudad de México
5754000,2,2,1,122.00,-99.1568045715219,19.4020700860408,Benito Juarez,Ciudad de México
8750000,4,3,3,176.00,-99.1340830674591,19.3139800059683,Coyoacán,Ciudad de México
3232000,2,2,1,71.00,-99.156385,19.468667,Azcapotzalco,Ciudad de México
4964000,3,2,2,181.00,-99.2849432,19.3540639,Cuajimalpa,Ciudad de México
6000000,2,4,2,165.00,-99.188007,19.276306,Tlalpan,Ciudad de México
1085000,3,3,2,98.00,-98.931524,19.877836,Tizayuca,Hidalgo
1290000,3,3,2,96.00,-99.565704,19.3691274,Toluca,Estado de México
1650000,3,3,2,151.00,-99.539164,19.2706458,San Mateo Atenco,Estado de México
880260,3,3,1,72.00,-98.817947,19.203233,Tlalmanalco,Estado de México
1100000,3,3,2,90.00,-98.787195760794,20.0269937568138,Zempoala,Hidalgo
3098000,2,2,1,60.00,-99.1891843,19.3795568,Benito Juarez,Ciudad de México
1585000,3,3,2,96.00,-99.5672035,19.3673893,Toluca,Estado de México
7000000,2,3,2,220.00,-99.1041454,19.3024166,Coyoacán,Ciudad de México
1300000,3,3,1,90.00,-99.1992523280029,18.7960493543482,Xochitepec,Morelos
2357140,1,2,1,62.00,-99.1540455110451,19.4542267474574,Cuauhtémoc,Ciudad de México
7054000,3,3,2,93.00,-99.168843564418,19.3949324655828,Benito Juarez,Ciudad de México
6071760,2,2,2,96.00,-99.1680508000001,19.3868425055882,Benito Juarez,Ciudad de México
13649000,4,4,3,167.00,-99.192382,19.346198,Álvaro Obregón,Ciudad de México
5985000,3,2,2,149.00,-99.1831824141209,19.375282315181,Benito Juarez,Ciudad de México
1950000,4,4,2,180.00,-99.6839414539293,19.252779233722,Toluca,Estado de México
7975000,3,3,2,145.00,-99.2880083859833,19.3975931832866,Huixquilucan,Estado de México
5369340,1,1,2,79.00,-99.1680508000001,19.3868425055882,Benito Juarez,Ciudad de México
1207000,2,2,1,56.00,-99.099404382209,19.4920982056211,Gustavo A. Madero,Ciudad de México
7894800,2,2,2,190.00,-99.2431519047547,19.3971705843321,Miguel Hidalgo,Ciudad de México
2740000,1,2,1,62.00,-99.0961335,19.3966345,Iztacalco,Ciudad de México
6247500,3,2,2,146.00,-99.1649762,19.3860397,Benito Juarez,Ciudad de México
3752000,1,1,1,65.00,-99.1568203294999,19.4020865303128,Benito Juarez,Ciudad de México
2473924,2,2,2,87.00,-99.203115,19.5726896,Tlalnepantla de Baz,Estado de México
8140090,2,3,2,109.00,-99.1870315236193,19.3734508892925,Benito Juarez,Ciudad de México
1902988,1,2,1,62.00,-99.1727313650043,19.4899109439787,Azcapotzalco,Ciudad de México
10750000,3,4,4,891.00,-99.569803,19.268955,Metepec,Estado de México
7400000,4,3,3,180.00,-99.5739205780487,19.2513654753312,Metepec,Estado de México
8450000,4,4,4,546.00,-99.12295,19.276552,Xochimilco,Ciudad de México
2590000,3,3,1,200.00,-99.9089222744811,20.57654379205,Tequisquiapan Municipality,Querétaro
7300000,4,4,4,367.00,-100.390116,20.587035,Santiago de Querétaro,Querétaro
2650000,4,4,2,130.00,-100.327323886238,20.6878888462702,El Marqués,Querétaro
1580000,3,3,2,105.00,-100.331461,20.597545,El Marqués,Querétaro
795000,1,2,1,90.00,-99.9977370476074,20.4146366942867,"San Juan del Río Municipality, Querétaro",Querétaro
2750000,2,3,2,120.00,-100.453373300586,20.6882298388238,Santiago de Querétaro,Querétaro
3200000,2,3,2,743.00,-99.951805,20.391427,"San Juan del Río Municipality, Querétaro",Querétaro
2540000,4,3,2,181.00,-99.871338,20.515757,Tequisquiapan Municipality,Querétaro
1900000,2,3,2,104.00,-100.314923,20.653246,El Marqués,Querétaro
2176400,3,3,2,160.00,-100.39841,20.502061,Corregidora Municipality,Querétaro
24500000,4,4,3,1397.00,-100.401937,20.561378,Santiago de Querétaro,Querétaro
5800000,3,3,3,400.00,-100.45506475,20.6721696992412,Santiago de Querétaro,Querétaro
3200000,4,4,2,178.00,-100.448883,20.689948,Santiago de Querétaro,Querétaro
2295000,3,3,2,187.00,-100.447696,20.694659,Santiago de Querétaro,Querétaro
6000000,4,3,3,300.00,-100.369726,20.597081,Santiago de Querétaro,Querétaro
2300000,3,3,3,128.00,-100.346614,20.655265,Santiago de Querétaro,Querétaro
3300000,2,3,2,156.00,-117.0336267,32.4974418,Tijuana,Baja California
905000,2,2,2,140.00,-110.318963,24.09142,La Paz,Baja California Sur
1750000,2,3,1,132.00,-109.930665957918,22.907703115135,Los Cabos,Baja California Sur
2250000,3,3,4,216.00,-109.938303644803,22.9069068784071,Los Cabos,Baja California Sur
485000,1,2,2,140.00,-110.312856,24.055595,La Paz,Baja California Sur
4350000,3,3,2,184.00,-109.804326,22.964137,Los Cabos,Baja California Sur
1650000,3,4,2,800.00,-114.04136980123,27.9661963020022,Mulegé Municipality,Baja California Sur
2650000,4,4,2,250.00,-110.352499193538,24.082860894943,La Paz,Baja California Sur
475000,1,2,2,140.00,-110.312941,24.055595,La Paz,Baja California Sur
475000,1,2,2,140.00,-110.312598,24.054106,La Paz,Baja California Sur
485000,1,2,2,172.00,-110.312598,24.054106,La Paz,Baja California Sur
1150000,3,3,2,150.00,-109.945027,22.8867664,Los Cabos,Baja California Sur
1010000,1,3,2,140.00,-110.336558,24.101327,La Paz,Baja California Sur
695000,1,3,2,124.00,-111.00405,29.158702,Hermosillo,Sonora
9800000,4,3,2,391.00,-111.021118,29.088687,Hermosillo,Sonora
3490000,2,3,2,185.00,-111.033420300023,29.0752641432175,Hermosillo,Sonora
2100000,3,3,2,137.00,-111.0389358,29.0828288,Hermosillo,Sonora
20000000,4,4,4,461.00,-111.00526092364,29.0709636173342,Hermosillo,Sonora
3450000,4,3,2,254.00,-110.9871743,29.07683,Hermosillo,Sonora
2400000,2,3,2,264.00,-106.145284,28.648175,Chihuahua,Chihuahua
1150000,2,3,1,120.00,-106.121509,28.67749,Chihuahua,Chihuahua
1350000,1,3,2,211.00,-106.004152,28.633051,Chihuahua,Chihuahua
5484000,3,3,2,342.00,-106.116936,28.662441,Chihuahua,Chihuahua
995000,1,2,1,184.00,-106.062532,28.628079,Chihuahua,Chihuahua
1170000,3,3,2,119.00,-106.123555,28.72392,Chihuahua,Chihuahua
4400000,2,3,2,280.00,-106.116936,28.662441,Chihuahua,Chihuahua
3850000,3,4,2,256.00,-106.151566,28.651091,Chihuahua,Chihuahua
830000,1,3,1,120.00,-106.136902,28.690138,Chihuahua,Chihuahua
1200000,2,4,1,111.00,-106.092551,28.715411,Chihuahua,Chihuahua
4895000,3,4,2,338.00,-106.132788,28.639057,Chihuahua,Chihuahua
750000,1,3,1,105.00,-106.096062,28.599849,Chihuahua,Chihuahua
2000000,2,4,1,210.00,-106.10738,28.668143,Chihuahua,Chihuahua
5200000,3,3,3,293.00,-106.1350365,28.63783,Chihuahua,Chihuahua
4200000,4,4,2,250.00,-106.1497056,28.6593327,Chihuahua,Chihuahua
6000000,4,3,2,264.00,-106.139586,28.649853,Chihuahua,Chihuahua
1350000,2,3,2,132.00,-106.143152,28.715402,Chihuahua,Chihuahua
2280000,3,3,2,130.00,-106.154933,28.640764,Chihuahua,Chihuahua
7980000,3,4,2,424.00,-106.127286,28.633301,Chihuahua,Chihuahua
795000,2,3,1,98.00,-106.086659,28.691094,Chihuahua,Chihuahua
8500000,3,3,2,446.00,-106.13431,28.637654,Chihuahua,Chihuahua
2240000,3,3,2,540.00,-106.088939,28.621736,Chihuahua,Chihuahua
4300000,4,4,2,250.00,-106.061169,28.629137,Chihuahua,Chihuahua
3600000,2,3,4,525.00,-106.1134,28.651695,Chihuahua,Chihuahua
2125000,2,3,3,144.00,-106.122451,28.646396,Chihuahua,Chihuahua
1050000,3,3,2,130.00,-106.035202,28.68433,Chihuahua,Chihuahua
3700000,2,3,2,148.00,-100.42938174657,25.7451700242685,Monterrey,Nuevo León
500000,2,2,1,90.00,-100.1526201,25.630480707619,Juárez,Nuevo León
980000,2,3,1,72.00,-100.248526,25.7466622,San Nicolás de los Garza,Nuevo León
4900000,3,3,2,218.00,-100.304709,25.750792,San Nicolás de los Garza,Nuevo León
5850000,4,4,2,375.00,-101.0061948,25.3740944075317,Saltillo,Coahuila de Zaragoza
2890000,4,4,2,135.00,-100.2763022,25.791774007674,General Escobedo,Nuevo León
5499000,3,3,2,312.00,-100.2081511,25.533648757586,Monterrey,Nuevo León
6950000,4,3,3,360.00,-100.2439114,25.5634202,Monterrey,Nuevo León
8995000,4,3,2,214.00,-100.313858,25.636705,Monterrey,Nuevo León
7390000,4,3,2,336.00,-100.236113,25.547454,Monterrey,Nuevo León
960000,2,3,1,90.00,-100.307115,25.784454,General Escobedo,Nuevo León
3550000,3,3,2,375.00,-100.1675733,25.8743207,General Zuazua,Nuevo León
2390000,2,3,2,166.00,-100.399091,25.753666,Monterrey,Nuevo León
740000,2,2,1,105.00,-100.15887,25.7211530076499,Apodaca,Nuevo León
670000,3,3,1,102.00,-100.171083,25.639193,Juárez,Nuevo León
3100000,2,3,2,229.00,-100.932622,25.455714,Saltillo,Coahuila de Zaragoza
1600000,3,3,2,152.00,-100.198865,25.776067,Apodaca,Nuevo León
1050000,2,4,2,108.00,-106.4059519,23.2666859068282,Mazatlán,Sinaloa
1650000,3,3,2,150.00,-107.459484488978,24.8170704097281,Culiacán,Sinaloa
680000,1,2,1,126.00,-106.3867353,23.2658143,Mazatlán,Sinaloa
4300000,4,3,3,174.00,-107.382766,24.78329,Culiacán,Sinaloa
6500000,3,4,2,290.00,-106.456965,23.260474,Mazatlán,Sinaloa
6975000,3,3,1,172.00,-106.462637163229,23.2585290979066,Mazatlán,Sinaloa
2950000,2,3,2,160.00,-101.6242959,21.1335922,León,Guanajuato
3390000,3,3,2,226.00,-101.6879683,21.1949326561579,León,Guanajuato
1499000,2,3,2,102.00,-101.572157,21.066176,León,Guanajuato
5200000,3,3,2,203.00,-101.602602,21.135373,León,Guanajuato
660000,3,3,4,1437.00,-102.331702,22.014283,Jesús María Municipality,Aguascalientes
1850000,2,3,2,120.00,-100.851054,22.099044,San Luis Potosí,San Luis Potosí
1890000,3,3,2,160.00,-102.3188555,21.9579717064025,Jesús María Municipality,Aguascalientes
2100000,2,3,2,160.00,-102.3150379,21.8393111,Aguascalientes,Aguascalientes
3200000,3,3,1,230.00,-102.3144535,21.9341082,Aguascalientes,Aguascalientes
1242000,3,3,2,126.00,-102.32115,21.835246,Aguascalientes,Aguascalientes
660000,2,3,2,90.00,-102.268407,21.845228,Aguascalientes,Aguascalientes
1422000,3,3,2,120.00,-100.885223,22.109747,San Luis Potosí,San Luis Potosí
950000,2,3,1,63.00,-97.8374876,22.2807867,Ciudad Madero,Tamaulipas
625000,1,2,4,50.00,-97.84635,22.304225,Ciudad Madero,Tamaulipas
1350000,3,3,1,114.00,-97.829251,22.275825,Ciudad Madero,Tamaulipas
580000,1,2,1,45.00,-97.877351,22.282625,Tampico,Tamaulipas
900000,2,2,1,109.00,-97.88545,22.318625,Tampico,Tamaulipas
600000,1,2,1,95.00,-97.89035,22.316525,Tampico,Tamaulipas
5313000,4,3,2,608.00,-97.87575,22.327925,Altamira,Tamaulipas
1100000,2,2,1,272.00,-98.153842,22.541225,Altamira,Tamaulipas
2000000,2,2,2,242.00,-97.858351,22.269525,Ciudad Madero,Tamaulipas
4800000,3,4,4,365.00,-97.871375,22.2638377,Tampico,Tamaulipas
1220000,1,2,1,99.00,-97.852,22.313965,Tampico,Tamaulipas
2100000,4,2,2,165.00,-97.891,22.281665,Tampico,Tamaulipas
5250000,3,3,4,600.00,-97.843027,22.280719,Ciudad Madero,Tamaulipas
1500000,1,3,2,175.00,-97.840825,22.292353,Ciudad Madero,Tamaulipas
790000,3,3,1,75.00,-104.898002639703,21.2408504999358,Compostela,Nayarit
1650000,3,4,1,117.00,-104.9131941,21.5194926,Tepic,Nayarit
2550000,2,3,2,160.00,-105.2859786,20.7202818,Bahía de Banderas,Nayarit
2800000,3,3,2,117.00,-105.2749449,20.7191542,Bahía de Banderas,Nayarit
2743000,2,2,1,72.00,-105.313985874462,20.7363936125855,Bahía de Banderas,Nayarit
1995000,2,2,2,144.00,-105.288275,20.730264,Bahía de Banderas,Nayarit
2200000,3,4,2,144.00,-104.860841,21.477027,Tepic,Nayarit
1000000,1,2,1,234.00,-105.275967841715,20.7537407054083,Bahía de Banderas,Nayarit
6150000,3,3,2,200.00,-105.279222,20.718246,Bahía de Banderas,Nayarit
29565500,4,4,4,816.00,-105.2794741,20.6973577,Bahía de Banderas,Nayarit
365000,1,2,1,50.00,-105.252328022856,20.7701585091214,Bahía de Banderas,Nayarit
1550000,3,4,2,180.00,-104.856897716339,21.4936501574134,Tepic,Nayarit
2000000,3,3,2,117.00,-105.29269,20.694939,,Nayarit
1650000,2,3,1,245.00,-105.281787,20.695784,Bahía de Banderas,Nayarit
6397506,4,3,2,161.00,-105.2821889,20.6966042,Bahía de Banderas,Nayarit
6397506,4,4,2,160.00,-105.2966026,20.6992824,Bahía de Banderas,Nayarit
1350000,2,3,2,123.00,-104.9060349,21.4848673,Tepic,Nayarit
1600000,2,3,2,98.00,-105.29804,20.69701,Bahía de Banderas,Nayarit
9990000,4,3,4,1047.00,-104.908888,21.515084,Tepic,Nayarit
550000,1,2,1,90.00,-104.827888,21.493084,Tepic,Nayarit
620000,1,2,1,90.00,-104.829888,21.498084,Tepic,Nayarit
4250000,3,3,2,144.00,-103.4173707,20.679901,Zapopan,Jalisco
2190000,2,3,2,126.00,-103.40247,20.604538,San Pedro Tlaquepaque,Jalisco
3650000,3,3,3,158.00,-103.460787,20.562152,Tlajomulco de Zúñiga,Jalisco
3000000,3,3,2,128.00,-103.4467849,20.745202806015,Zapopan,Jalisco
6930000,3,2,2,126.00,-103.4152684,20.7090022,Zapopan,Jalisco
2890000,3,4,4,359.00,-103.25254,20.62659,Tonalá,Jalisco
610000,2,3,1,74.00,-101.604858,21.068357,León,Guanajuato
1500000,2,4,4,144.00,-103.3905227,20.5815259,San Pedro Tlaquepaque,Jalisco
980000,2,3,1,76.00,-103.327927,20.6803711,Guadalajara,Jalisco
4550000,3,3,2,170.00,-103.477010890475,20.7189723992727,Zapopan,Jalisco
1820000,1,2,1,72.00,-103.350805,20.723267,Zapopan,Jalisco
1200000,2,4,1,90.00,-103.4391976,20.5327532059478,Tlajomulco de Zúñiga,Jalisco
1065100,2,3,1,76.00,-103.355875,20.714901,Guadalajara,Jalisco
5750000,3,3,2,155.00,-103.410409519412,20.6846492169721,Zapopan,Jalisco
1900000,2,3,2,382.00,-103.384692,20.410902,Tlajomulco de Zúñiga,Jalisco
4205404,2,2,2,108.00,-103.3772134,20.6715854059917,Guadalajara,Jalisco
1170100,2,3,1,73.00,-103.337563,20.6762,Guadalajara,Jalisco
925651,2,2,1,64.00,-103.4513798,20.6191696,Zapopan,Jalisco
1570000,2,3,2,76.00,-103.4295298,20.7703681,Zapopan,Jalisco
660000,1,2,2,75.00,-103.3651266,20.5480921,Tlajomulco de Zúñiga,Jalisco
3888288,2,2,2,135.00,-103.4189651,20.6490345,Zapopan,Jalisco
1350000,2,3,2,90.00,-102.0444207,19.3733371,Uruapan Municipality,Michoacán
10699121,3,3,1,250.00,-103.23998,20.30208,Chapala,Jalisco
800000,1,2,1,75.00,-101.694813,21.146053,León,Guanajuato
1521818,1,2,1,83.00,-103.326538,20.72319,Guadalajara,Jalisco
2050000,1,3,2,1205.00,-103.426534,20.90459,Zapopan,Jalisco
9000000,2,3,4,351.00,-103.446529,20.7289145,Zapopan,Jalisco
4790000,4,3,3,162.00,-103.46621516243,20.7264418476794,Zapopan,Jalisco
1500000,3,3,2,126.00,-100.393101,20.53383,Corregidora Municipality,Querétaro
2150000,2,3,2,140.00,-101.389151,20.702184,Irapuato,Guanajuato
2000000,3,3,2,155.00,-100.7959195,20.514766105942,Celaya Municipality,Guanajuato
907000,3,4,2,136.00,-100.8329476,20.5455442,Celaya Municipality,Guanajuato
4900000,4,3,4,1080.00,-100.90158812121,20.5473855843257,Celaya Municipality,Guanajuato
2200000,3,3,2,114.00,-100.337211,20.594506,El Marqués,Querétaro
3250000,2,3,2,242.00,-100.464979,20.694743,Santiago de Querétaro,Querétaro
3350000,3,3,3,200.00,-100.445864,20.538486,Corregidora Municipality,Querétaro
1801000,2,2,1,112.00,-100.7659670431,20.9120102117936,San Miguel de Allende,Guanajuato
3700000,2,3,3,180.00,-100.41463,20.617234,Santiago de Querétaro,Querétaro
4000000,3,3,4,340.00,-101.351448,20.679568,Irapuato,Guanajuato
2800000,1,2,4,480.00,-104.6787959,19.2095862055331,Cihuatlán,Jalisco
1990000,2,3,2,160.00,-104.325184,19.112571,Manzanillo,Colima
650000,2,2,1,117.00,-103.71789470937,19.224567679067,Colima,Colima
1700000,2,3,1,175.00,-103.7164904,19.2645983,Colima,Colima
460000,2,3,2,102.00,-103.8738031,18.9173829,Tecomán Municipality,Colima
550000,1,2,1,120.00,-103.7537271,19.2459607,Villa de Álvarez Municipality,Colima
750000,2,3,1,51.00,-104.319329,19.106413,Manzanillo,Colima
4500000,4,4,2,336.00,-101.1706455,19.6884156056824,Morelia,Michoacán
550000,1,2,1,60.00,-101.602619463328,19.4971738859378,Pátzcuaro,Michoacán
1080000,2,2,1,192.00,-101.2402603,19.7069888056882,Morelia,Michoacán
6200000,3,4,3,358.00,-101.138624073286,19.6864103790507,Morelia,Michoacán
1300000,2,3,2,90.00,-102.040387,19.382853,Uruapan Municipality,Michoacán
3773093,1,1,1,100.00,-103.23998,20.30208,Chapala,Jalisco
2970000,3,4,3,168.00,-101.147751758517,19.6860897609509,Morelia,Michoacán
3200000,3,3,2,150.00,-101.1652071,19.652436,Morelia,Michoacán
3000000,2,3,4,525.00,-99.0157294,19.6744413,Tecámac,Estado de México
1385000,3,3,2,134.00,-98.91987,19.879704,Tizayuca,Hidalgo
